x_coord_m,y_coord_m,area_sqm,Radius_m,Diameter_m
-3285544.078,-1364204.782,8041773.262,1599.929977,3199.859954
-3292670.45,-1367714.56,65159531.96,4554.220373,9108.440745
-3293350.874,-1352621.651,965855.516,554.4739483,1108.947897
-3291333.468,-1360993.954,929373.3573,543.9013951,1087.80279
-3280616.759,-1362118.933,2065257.452,810.7970551,1621.59411
-3264798.075,-1358553.068,1032154.472,573.1884267,1146.376853
-3271321.193,-1358940.057,851819.4241,520.7134951,1041.42699
-3279087.601,-1368761.029,752193.0268,489.3163361,978.6326722
-3257379.232,-1352295.787,1277599.124,637.7087358,1275.417472
-3250123.427,-1365796.875,1504668.299,692.0627104,1384.125421
-3254116.174,-1369892.055,1109792.249,594.3549817,1188.709964
-3254293.32,-1372055.958,757063.0582,490.897806,981.7956119
-3256670.172,-1384209.511,1042497.002,576.0530374,1152.106075
-3268036.722,-1387435.644,1054099.351,579.2497256,1158.499451
-3284839.892,-1391507.098,11382649.26,1903.473086,3806.946173
-3295891.235,-1396403.353,1437914.049,676.5369592,1353.073918
-3292514.391,-1389898.553,1415836.393,671.3231124,1342.646225
-3280063.217,-1381437.743,1631472.853,720.6343998,1441.2688
-3286858.748,-1376655.672,985274.2264,560.0201129,1120.040226
-3244973.657,-1360789.197,1023059.409,570.6574488,1141.314898
-3238222.527,-1373336.486,1447232.936,678.7256819,1357.451364
-3234787.678,-1366824.603,1392017.436,665.6522453,1331.304491
-3228969.235,-1364697.276,6899607.176,1481.962609,2963.925218
-3240518.157,-1365417.366,1205818.896,619.5353707,1239.070741
-3234145.492,-1357542.679,2004653.33,798.8122266,1597.624453
-3233883.237,-1354639.364,815394.3278,509.4586104,1018.917221
-3200978.258,-1369904.293,1541489.203,700.4793022,1400.958604
-3205498.726,-1376794.439,2272308.475,850.4694304,1700.938861
-3201949.555,-1393600.62,9227266.098,1713.805713,3427.611426
-3216663.522,-1396742.194,1442001.296,677.4977997,1354.995599
-3226614.751,-1389303.535,1010664.502,567.1900059,1134.380012
-3241936.112,-1401128.922,8721169.613,1666.143603,3332.287207
-3242550.919,-1393959.074,932464.3601,544.8051251,1089.61025
-3249283.711,-1388892.863,749169.907,488.3320467,976.6640934
-3226291.281,-1386203.886,933786.4117,545.1912017,1090.382403
-3222115.238,-1369239.631,781139.485,498.642578,997.2851559
-3230289.469,-1359129.747,1163100.507,608.462316,1216.924632
-3221799.5,-1423442.702,89244419.87,5329.857515,10659.71503
-3199723.944,-1401769.855,2726274.814,931.5579563,1863.115913
-3206434.768,-1414878.483,1386230.599,664.2671933,1328.534387
-3204113.096,-1419654.632,994694.0425,562.6908098,1125.38162
-3206736.859,-1409839.191,2242631.605,844.8975151,1689.79503
-3211675.016,-1410667.777,2828829.206,948.9174372,1897.834874
-3211909.268,-1413914.611,1260708.572,633.4792831,1266.958566
-3217952.742,-1405588.784,758869.775,491.4832161,982.9664322
-3223090.607,-1409567.906,781514.0858,498.7621274,997.5242547
-3238569.607,-1407186.421,983041.4953,559.3852219,1118.770444
-3243843.882,-1423711.266,1732949.839,742.7079277,1485.415855
-3220723.576,-1427082.1,1536182.43,699.272518,1398.545036
-3220636.821,-1429485.163,1108716.373,594.0668165,1188.133633
-3236178.242,-1433839.294,2678337.795,923.331684,1846.663368
-3228886.066,-1436008.317,4035184.504,1133.330984,2266.661969
-3247942.928,-1433896.574,1333622.909,651.5407557,1303.081511
-3243248.854,-1438426.637,1644144.083,723.427478,1446.854956
-3238961.737,-1441300.042,2317440.94,858.8738918,1717.747784
-3230933.73,-1434718.442,1443163.71,677.770814,1355.541628
-3227703.421,-1442199.601,1668744.587,728.8195248,1457.63905
-3222661.734,-1444004.366,976179.0055,557.4293033,1114.858607
-3220419.822,-1445808.474,2234081.941,843.2854609,1686.570922
-3214899.281,-1444172.32,1564961.108,705.7921734,1411.584347
-3227109.588,-1449214.452,1609838.277,715.8403723,1431.680745
-3228683.425,-1447347.486,760258.9542,491.9328625,983.8657249
-3199377.38,-1438848.654,3932442.376,1118.809763,2237.619525
-3202621.081,-1434989.557,1308555.546,645.3883847,1290.776769
-3254125.41,-1438445.209,1465594.69,683.0177736,1366.035547
-3255254.737,-1427205.181,2170994.969,831.2936675,1662.587335
-3251766.719,-1422475.695,1530419.226,697.959576,1395.919152
-3264431.893,-1410139.073,339388033.2,10393.77536,20787.55072
-3279642.397,-1408560.515,13811055.84,2096.710665,4193.421329
-3257523.268,-1430618.264,1444799.389,678.1547974,1356.309595
-3296816.798,-1403102.188,6003443.53,1382.373114,2764.746228
-3291114.228,-1400832.156,1764410.341,749.4192785,1498.838557
-3299970.609,-1409919.573,3741583.875,1091.321739,2182.643477
-3292423.859,-1413554.672,1328735.143,650.3457019,1300.691404
-3288680.358,-1414911.148,2277416.813,851.4248566,1702.849713
-3286386.904,-1413976.438,1373636.781,661.242896,1322.485792
-3279823.893,-1413379.641,1634173.579,721.2306191,1442.461238
-3282193.819,-1413724.968,3309798.657,1026.421762,2052.843524
-3316612.66,-1402129.505,1180331.718,612.9528976,1225.905795
-3322025.372,-1396036.683,3633292.639,1075.412928,2150.825856
-3352936.048,-1403686.757,14605029.28,2156.136639,4312.273279
-3353927.31,-1408600.264,1188087.358,614.9633743,1229.926749
-3360534.018,-1407137.636,2362459.121,867.1759303,1734.351861
-3369703.531,-1401191.701,1224024.657,624.1948008,1248.389602
-3383908.543,-1413536.67,1140639.003,602.5584379,1205.116876
-3392621.579,-1409847.856,1035122.566,574.0119738,1148.023948
-3400209.073,-1420723.494,3190231.326,1007.711353,2015.422705
-3372372.397,-1400015.136,2183225.404,833.6319511,1667.263902
-3393554.554,-1400766.324,947953.804,549.3114485,1098.622897
-3391729.036,-1400061.466,881926.8778,529.8358652,1059.67173
-3351702.07,-1398237.758,927495.2645,543.3515548,1086.70311
-3357343.275,-1397223.703,4674806.032,1219.851211,2439.702421
-3361939.826,-1398937.555,2806905.372,945.2331615,1890.466323
-3364485.338,-1396490.833,1521617.78,695.9496981,1391.899396
-3371039.05,-1395839.059,2588385.895,907.6942324,1815.388465
-3369541.897,-1390665.099,3627097.896,1074.495751,2148.991501
-3360988.035,-1380757.387,3435458.64,1045.724844,2091.449687
-3367550.989,-1377797.846,17015643.17,2327.283274,4654.566549
-3357502.589,-1353431.394,3611984.786,1072.254851,2144.509702
-3361946.136,-1369205.379,1118424.14,596.6619315,1193.323863
-3368333.269,-1369468.352,789120.478,501.183449,1002.366898
-3354290.103,-1351832.298,1468705.678,683.7423032,1367.484606
-3363863.491,-1354062.105,728032.2949,481.3936819,962.7873637
-3365246.658,-1350560.667,1003426.425,565.1553336,1130.310667
-3372707.911,-1350675.756,1436725.995,676.2574125,1352.514825
-3394209.06,-1359359.174,1922669.67,782.3073333,1564.614667
-3381833.571,-1352193.067,862206.5834,523.8786877,1047.757375
-3376121.639,-1359867.797,5314261.687,1300.608332,2601.216664
-3360346.231,-1347669.502,931081.9792,544.4011378,1088.802276
-3399229.757,-1380227.269,1992823.262,796.4517222,1592.903444
-3375941.263,-1376851.017,825379.4016,512.5684573,1025.136915
-3394482.07,-1374648.14,1523450.988,696.3688037,1392.737607
-3399317.574,-1389304.056,1843389.496,766.0085514,1532.017103
-3353566.17,-1336393.653,1156633.776,606.7684613,1213.536923
-3354158.488,-1335215.788,1009640.596,566.9026222,1133.805244
-3354365.552,-1331666.604,1182829.746,613.6011748,1227.20235
-3355086.041,-1341824.974,1051985.316,578.6685807,1157.337161
-3354068.998,-1342817.651,816806.3827,509.8995457,1019.799091
-3361774.399,-1341470.474,1156598.229,606.7591373,1213.518275
-3369621.462,-1345721.87,745654.3663,487.1849305,974.3698609
-3371451.763,-1346421.119,921639.1604,541.6335073,1083.267015
-3367791.99,-1345924.684,742312.8689,486.092095,972.18419
-3352204.702,-1339321.035,1603851.819,714.5081455,1429.016291
-3365435.419,-1331804.199,1467643.802,683.4950852,1366.99017
-3366020.527,-1323818.952,1196619.028,617.1674544,1234.334909
-3378025.294,-1323336.121,1739091.684,744.0229003,1488.045801
-3381677.162,-1335001.348,2906907.111,961.9237348,1923.84747
-3356362.874,-1331463.84,1286861.282,640.0161469,1280.032294
-3355889.5,-1327059.807,1369262.371,660.1891771,1320.378354
-3363379.114,-1323822.706,874124.7112,527.487002,1054.974004
-3367047.03,-1317740.7,1276684.771,637.4804971,1274.960994
-3350674.245,-1310798.724,1539228.884,699.9655498,1399.9311
-3352417.224,-1307479.393,1486427.673,687.8550889,1375.710178
-3365024.52,-1307622.986,900307.809,535.3287553,1070.657511
-3362863.206,-1301465.016,1259925.198,633.2824381,1266.564876
-3355534.291,-1300244.933,1372950.383,661.0776657,1322.155331
-3367012.803,-1305216.673,990717.5519,561.5649483,1123.129897
-3367882.906,-1302161.741,1006775.979,566.0978248,1132.19565
-3372693.055,-1322285.38,3853979.036,1107.591815,2215.18363
-3370605.485,-1314665.285,3083453.099,990.7035909,1981.407182
-3374254.497,-1318996.713,942647.7995,547.7719542,1095.543908
-3380740.131,-1317513.975,1012798.21,567.7884139,1135.576828
-3383065.103,-1320177.939,1353206.799,656.3071706,1312.614341
-3398070.853,-1300161.14,1236391.627,627.3401612,1254.680322
-3392146.883,-1310201.68,1240843.958,628.4686938,1256.937388
-3392489.81,-1309402.455,768503.8481,494.5931383,989.1862766
-3390567.059,-1313303.507,1428250.518,674.2597867,1348.519573
-3390507.861,-1315748.197,708980.6099,475.0531941,950.1063882
-3396287.374,-1319567.282,1586426.851,710.6161765,1421.232353
-3400015.982,-1317012.663,950283.9353,549.9861555,1099.972311
-3397212.25,-1313906.966,877072.09,528.3755456,1056.751091
-3398103.948,-1325718.647,1231083.214,625.991979,1251.983958
-3394091.331,-1331326.38,863678.2608,524.3255944,1048.651189
-3399028.715,-1335656.938,1502601.784,691.5873068,1383.174614
-3398951.188,-1336876.884,1281082.552,638.577514,1277.155028
-3396118.456,-1341802.172,1309152.981,645.5356973,1291.071395
-3393397.865,-1346661.663,2822851.449,947.9143017,1895.828603
-3360321.846,-1287950.059,1173982.018,611.3019569,1222.603914
-3365109.321,-1296291.568,2261732.797,848.4880136,1696.976027
-3369040.654,-1296723.443,1778453.178,752.3956597,1504.791319
-3374469.977,-1289805.274,874298.1069,527.5393169,1055.078634
-3383766.629,-1297038.082,3090201.049,991.7870457,1983.574091
-3398231.767,-1291281.865,1203041.345,618.821423,1237.642846
-3358712.531,-1279643.343,734604.1606,483.5615439,967.1230878
-3350988.479,-1273723.804,1378640.586,662.4461699,1324.89234
-3368280.169,-1276524.381,8372162.369,1632.465023,3264.930046
-3363793.227,-1266204.046,2323218.107,859.9437722,1719.887544
-3355721.998,-1256556.989,21489046.48,2615.373002,5230.746004
-3360486.382,-1257464.45,953271.8805,550.8501282,1101.700257
-3363376.181,-1261174.875,679966.5724,465.2312138,930.4624275
-3381915.866,-1268976.435,1818551.324,760.8303785,1521.660757
-3376948.487,-1263994.598,967885.4839,555.0563199,1110.11264
-3381551.326,-1258344.971,1850137.252,767.4092638,1534.818528
-3388626.599,-1268431.49,1365640.522,659.3154626,1318.630925
-3377740.707,-1277145.482,3002590.18,977.6267889,1955.253578
-3377189.953,-1279075.943,988921.1132,561.0555828,1122.111166
-3384080.103,-1255314.186,903372.4361,536.2391046,1072.478209
-3392158.694,-1252681.31,807521.3564,506.9931272,1013.986254
-3391428.301,-1260738.26,1474360.3,685.0572672,1370.114534
-3394245.244,-1264205.702,12920116.27,2027.954817,4055.909634
-3394920.019,-1278164.108,750034.6318,488.6137926,977.2275851
-3398532.116,-1287146.063,779609.4521,498.1539882,996.3079764
-3399981.014,-1287000.579,1091803.596,589.5183444,1179.036689
-3398717.3,-1285986.098,993664.0634,562.3994087,1124.798817
-3396964.065,-1286293.911,1064455.831,582.0883218,1164.176644
-3379682.657,-1233414.87,4608138.657,1211.121832,2422.243664
-3389379.647,-1235915.382,1046647.097,577.1985085,1154.397017
-3386145.12,-1231332.608,999487.7653,564.0450663,1128.090133
-3363320.918,-1223669.035,3937245.531,1119.492821,2238.985643
-3369615.183,-1231352.504,1655926.98,726.0151022,1452.030204
-3370206.951,-1229436.884,4617318.16,1212.327521,2424.655042
-3367848.906,-1222670.449,773089.8045,496.0666565,992.133313
-3377222.664,-1210968.291,824095.2961,512.1695812,1024.339162
-3379388.691,-1220640.63,3238813.098,1015.355223,2030.710446
-3397262.433,-1201429.738,798280.7786,504.0839849,1008.16797
-3369356.809,-1204677.24,815715.5529,509.5589512,1019.117902
-3365380.372,-1204245.435,1099019.9,591.4633542,1182.926709
-3360013.567,-1210117.364,692477.4536,469.4916607,938.9833213
-3374550.015,-1194593.1,3191872.268,1007.970485,2015.94097
-3353985.434,-1194701.719,699302.0742,471.7994952,943.5989903
-3358093.443,-1193714.05,907804.2284,537.5528445,1075.105689
-3361540.518,-1189166.865,752521.5262,489.4231721,978.8463441
-3370507.186,-1175260,1309282.036,645.5675145,1291.135029
-3379807.792,-1169039.805,4193497.928,1155.349232,2310.698464
-3364574.923,-1167504.005,1359271.276,657.7761666,1315.552333
-3369779.381,-1164676.524,680196.4796,465.3098581,930.6197161
-3367980.954,-1166243.097,846976.6879,519.2312136,1038.462427
-3371403.716,-1167594.025,824613.8044,512.3306805,1024.661361
-3373292.814,-1177137.38,1008433.862,566.5637367,1133.127473
-3366533.927,-1156282.01,852695.2688,520.9811263,1041.962253
-3356416.243,-1160510.896,697942.5891,471.3406688,942.6813377
-3371595.382,-1159144.246,1063037.982,581.7005234,1163.401047
-3381304.583,-1167629.599,1422277.536,672.8484232,1345.696846
-3370266.2,-1151626.454,1338051.084,652.6215505,1305.243101
-3393443.006,-1157685.952,1994395.283,796.7657971,1593.531594
-3388762.952,-1164756.427,833650.1362,515.1301583,1030.260317
-3395539.322,-1172644.231,677804.2581,464.4909001,928.9818001
-3397609.241,-1174479.939,762379.763,492.6185295,985.237059
-3394519.999,-1197938.221,658404.2065,457.7953342,915.5906684
-3360753.124,-1148790.129,966972.2111,554.7943894,1109.588779
-3354782.644,-1120721.854,3075187.155,989.3747892,1978.749578
-3357447.924,-1108017.24,6253693.452,1410.890659,2821.781318
-3365479.532,-1112718.505,1607694.538,715.3635896,1430.727179
-3378567.306,-1136640.738,940397.0196,547.1176,1094.2352
-3374975.354,-1135475.316,3629900.264,1074.910759,2149.821518
-3376702.474,-1139291.999,663898.9632,459.7016461,919.4032922
-3396300.213,-1123044.781,5744683.318,1352.253487,2704.506974
-3390608.035,-1121257.111,2830630.855,949.2195664,1898.439133
-3396256.238,-1119176.324,634764.7432,449.5018278,899.0036555
-3388825.563,-1100817.083,1084335.977,587.4988182,1174.997636
-3387994.324,-1101802.953,852082.787,520.7939851,1041.58797
-3352184.234,-1097723.932,3390738.475,1038.896327,2077.792654
-3366688.904,-1084254.457,2220261.56,840.6730664,1681.346133
-3354011.052,-1071423.75,766223.3674,493.858758,987.717516
-3357717.524,-1067791.945,1060625.961,581.0402128,1162.080426
-3351776.451,-1055208.832,2631285.74,915.1853716,1830.370743
-3361645.672,-1050302.686,1572323.448,707.4504207,1414.900841
-3362973.009,-1052875.696,1176563.714,611.9737429,1223.947486
-3366402.406,-1051095.788,1030476.091,572.7222078,1145.444416
-3364173.847,-1050919.826,1114668.934,595.6594174,1191.318835
-3398148.536,-1061999.975,3106214.044,994.3533773,1988.706755
-3381424.445,-1093878.352,1274298.877,636.8845505,1273.769101
-3386043.842,-1095360.515,720587.9405,478.9261585,957.8523171
-3394612.873,-1076294.084,1460859.272,681.9134465,1363.826893
-3384402.309,-1080673.819,2554899.856,901.8036828,1803.607366
-3315881.202,-1042169.111,996712.9439,563.2615589,1126.523118
-3324371.715,-1036051.9,805465.0659,506.3472064,1012.694413
-3317213.277,-1014177.055,1462390.878,682.2708214,1364.541643
-3322200.999,-1007999.267,768539.385,494.6045735,989.2091471
-3333218.154,-1003180.842,1261427.436,633.6598644,1267.319729
-3342867.425,-1012271.601,609066.2575,440.3087679,880.6175358
-3344649.253,-1015252.206,1183571.703,613.7935923,1227.587185
-3347585.268,-1049021.253,735216.9064,483.7631753,967.5263506
-3332981.779,-1038911.688,5776564.539,1356.00059,2712.001181
-3339490.404,-1028696.179,707973.7951,474.7157656,949.4315313
-3368091.244,-1021369.459,3518674.056,1058.314102,2116.628204
-3363384.191,-1006198.634,5423469.193,1313.904053,2627.808107
-3359635.516,-1003084.259,1231183.821,626.0175572,1252.035114
-3362752.672,-1001948.471,2258578.439,847.8961291,1695.792258
-3364470.866,-1022943.948,1713749.16,738.5819522,1477.163904
-3352117.847,-1030153.197,615032.4882,442.4600788,884.9201576
-3360127.633,-1029645.631,1428133.755,674.2322249,1348.46445
-3366046.633,-1038308.973,918184.6317,540.617467,1081.234934
-3379955.467,-1036040.662,2857506.566,953.7151512,1907.430302
-3383574.58,-1037012.985,775234.0914,496.7541398,993.5082796
-3394098.658,-1013633.178,718728.4182,478.3078099,956.6156198
-3375460.703,-1015282.019,624785.5112,445.9544875,891.9089751
-3371932.459,-1001797.66,730246.7646,482.1252581,964.2505162
-3269325.727,-1059403.586,6783636.905,1469.455236,2938.910472
-3267123.116,-1057834.932,7844486.153,1580.182741,3160.365482
-3214467.639,-1040269.681,8426315.036,1637.736053,3275.472106
-3219853.942,-1018797.679,1698060.851,735.1935501,1470.3871
-3230453.624,-1014262.487,1141914.332,602.8951991,1205.790398
-3240313.818,-1012229.689,1150494.942,605.1561072,1210.312214
-3239518.914,-1013428.111,874888.5126,527.7174082,1055.434816
-3227016.86,-1006191.965,782591.911,499.1059428,998.2118855
-3242982.279,-1007679.961,994486.3081,562.6320499,1125.2641
-3242550.545,-1000751.243,926944.0592,543.1900754,1086.380151
-3219845.403,-1043983.269,1776631.092,752.0101334,1504.020267
-3419078.011,-1416203.787,34596478,3318.493781,6636.987562
-3414545.632,-1418434.894,5331216.277,1302.681406,2605.362813
-3405909.36,-1424122.958,1418325.385,671.9129348,1343.82587
-3411441.429,-1410308.214,1406296.617,669.0576328,1338.115266
-3407563.159,-1402022.021,1296923.396,642.5134541,1285.026908
-3408315.923,-1402866.931,980499.5924,558.6615377,1117.323075
